Files already downloaded and verified
Files already downloaded and verified
[(0, 25), (1, 25), (2, 25), (3, 25)]
************************************************************************************************************
Task  0
************************************************************************************************************
>>> Test on task  2 : loss=16.621 | TAw acc= 44.7%, forg=  0.0%| TAg acc= 27.1%, forg=  0.0% <<<
Save at ../results/cifar100_icarl
************************************************************************************************************
Task  3
************************************************************************************************************
| Epoch   1, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=26.588, TAw acc= 35.4% | *
| Epoch   2, time=  7.4s | Train: skip eval | Valid: time=  0.5s loss=24.207, TAw acc= 44.9% | *
| Epoch   3, time=  7.4s | Train: skip eval | Valid: time=  0.5s loss=23.998, TAw acc= 41.0% | *
| Epoch   4, time=  7.4s | Train: skip eval | Valid: time=  0.5s loss=23.256, TAw acc= 48.7% | *
| Epoch   5, time=  7.2s | Train: skip eval | Valid: time=  0.5s loss=24.644, TAw acc= 48.5% |
| Epoch   6, time=  7.2s | Train: skip eval | Valid: time=  0.5s loss=31.068, TAw acc= 33.7% |
| Epoch   7, time=  7.2s | Train: skip eval | Valid: time=  0.5s loss=24.946, TAw acc= 46.0% |
| Epoch   8, time=  7.2s | Train: skip eval | Valid: time=  0.5s loss=25.124, TAw acc= 42.1% |
| Epoch   9, time=  7.2s | Train: skip eval | Valid: time=  0.5s loss=36.224, TAw acc= 34.6% | lr=3.3e-02
| Epoch  10, time=  7.6s | Train: skip eval | Valid: time=  0.5s loss=20.471, TAw acc= 54.3% | *
| Epoch  11, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=19.585, TAw acc= 53.8% | *
| Epoch  12, time=  7.5s | Train: skip eval | Valid: time=  0.5s loss=19.473, TAw acc= 56.0% | *
| Epoch  13, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=19.541, TAw acc= 55.7% |
| Epoch  14, time=  7.6s | Train: skip eval | Valid: time=  0.5s loss=19.349, TAw acc= 56.5% | *
| Epoch  15, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=20.455, TAw acc= 53.5% |
| Epoch  16, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=19.663, TAw acc= 56.4% |
| Epoch  17, time=  7.5s | Train: skip eval | Valid: time=  0.5s loss=20.160, TAw acc= 54.5% |
| Epoch  18, time=  7.4s | Train: skip eval | Valid: time=  0.5s loss=19.932, TAw acc= 55.8% |
| Epoch  19, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=19.973, TAw acc= 54.0% | lr=1.1e-02
| Epoch  20, time=  7.2s | Train: skip eval | Valid: time=  0.5s loss=19.035, TAw acc= 57.6% | *
| Epoch  21, time=  7.4s | Train: skip eval | Valid: time=  0.5s loss=19.070, TAw acc= 57.3% |
| Epoch  22, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=19.057, TAw acc= 57.5% |
| Epoch  23, time=  7.7s | Train: skip eval | Valid: time=  0.5s loss=19.093, TAw acc= 58.1% |
| Epoch  24, time=  7.2s | Train: skip eval | Valid: time=  0.5s loss=19.068, TAw acc= 56.9% |
| Epoch  25, time=  7.6s | Train: skip eval | Valid: time=  0.5s loss=19.015, TAw acc= 58.2% | *
| Epoch  26, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=19.015, TAw acc= 57.4% | *
| Epoch  27, time=  7.6s | Train: skip eval | Valid: time=  0.5s loss=19.057, TAw acc= 57.9% |
| Epoch  28, time=  7.8s | Train: skip eval | Valid: time=  0.5s loss=19.051, TAw acc= 57.8% |
| Epoch  29, time=  7.4s | Train: skip eval | Valid: time=  0.5s loss=19.049, TAw acc= 57.5% |
| Epoch  30, time=  7.4s | Train: skip eval | Valid: time=  0.5s loss=19.122, TAw acc= 57.9% |
| Epoch  31, time=  7.4s | Train: skip eval | Valid: time=  0.5s loss=19.071, TAw acc= 58.6% | lr=3.7e-03
| Epoch  32, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=18.980, TAw acc= 58.7% | *
| Epoch  33, time=  7.6s | Train: skip eval | Valid: time=  0.5s loss=18.982, TAw acc= 58.6% |
| Epoch  34, time=  7.9s | Train: skip eval | Valid: time=  0.5s loss=18.964, TAw acc= 58.0% | *
| Epoch  35, time=  7.8s | Train: skip eval | Valid: time=  0.5s loss=18.973, TAw acc= 58.6% |
| Epoch  36, time=  7.5s | Train: skip eval | Valid: time=  0.5s loss=18.964, TAw acc= 59.0% |
| Epoch  37, time=  7.8s | Train: skip eval | Valid: time=  0.5s loss=18.968, TAw acc= 58.3% |
| Epoch  38, time=  7.7s | Train: skip eval | Valid: time=  0.5s loss=18.967, TAw acc= 58.2% |
| Epoch  39, time=  7.4s | Train: skip eval | Valid: time=  0.5s loss=18.963, TAw acc= 58.6% | *
| Epoch  40, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=18.957, TAw acc= 58.4% | *
| Epoch  41, time=  7.6s | Train: skip eval | Valid: time=  0.5s loss=18.967, TAw acc= 58.4% |
| Epoch  42, time=  7.7s | Train: skip eval | Valid: time=  0.5s loss=18.969, TAw acc= 58.6% |
| Epoch  43, time=  7.1s | Train: skip eval | Valid: time=  0.5s loss=18.972, TAw acc= 58.6% |
| Epoch  44, time=  7.1s | Train: skip eval | Valid: time=  0.5s loss=18.963, TAw acc= 58.6% |
| Epoch  45, time=  7.1s | Train: skip eval | Valid: time=  0.5s loss=18.959, TAw acc= 59.0% | lr=1.2e-03
| Epoch  46, time=  7.1s | Train: skip eval | Valid: time=  0.5s loss=18.966, TAw acc= 57.9% |
| Epoch  47, time=  7.6s | Train: skip eval | Valid: time=  0.5s loss=18.976, TAw acc= 58.0% |
| Epoch  48, time=  7.1s | Train: skip eval | Valid: time=  0.5s loss=18.999, TAw acc= 58.3% |
| Epoch  49, time=  7.1s | Train: skip eval | Valid: time=  0.5s loss=18.980, TAw acc= 58.0% |
| Epoch  50, time=  7.1s | Train: skip eval | Valid: time=  0.5s loss=18.958, TAw acc= 58.1% | lr=4.1e-04
| Epoch  51, time=  7.1s | Train: skip eval | Valid: time=  0.5s loss=18.964, TAw acc= 58.4% |
| Epoch  52, time=  7.1s | Train: skip eval | Valid: time=  0.5s loss=18.966, TAw acc= 57.8% |
| Epoch  53, time=  7.0s | Train: skip eval | Valid: time=  0.5s loss=18.955, TAw acc= 58.6% | *
| Epoch  54, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=18.968, TAw acc= 58.6% |
| Epoch  55, time=  7.2s | Train: skip eval | Valid: time=  0.5s loss=18.970, TAw acc= 58.9% |
| Epoch  56, time=  7.2s | Train: skip eval | Valid: time=  0.5s loss=18.979, TAw acc= 58.5% |
| Epoch  57, time=  7.4s | Train: skip eval | Valid: time=  0.5s loss=18.973, TAw acc= 58.3% |
| Epoch  58, time=  7.3s | Train: skip eval | Valid: time=  0.5s loss=18.962, TAw acc= 58.6% | lr=1.4e-04
| Epoch  59, time=  7.5s | Train: skip eval | Valid: time=  0.5s loss=18.978, TAw acc= 58.4% |
| Epoch  60, time=  7.1s | Train: skip eval | Valid: time=  0.5s loss=18.960, TAw acc= 58.4% |
| Epoch  61, time=  7.2s | Train: skip eval | Valid: time=  0.5s loss=18.986, TAw acc= 57.8% |
| Epoch  62, time=  7.0s | Train: skip eval | Valid: time=  0.5s loss=18.992, TAw acc= 58.5% |
| Epoch  63, time=  7.2s | Train: skip eval | Valid: time=  0.5s loss=18.985, TAw acc= 57.8% | lr=4.6e-05
| Selected 2000 train exemplars, time=  0.1s
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=6.395 | TAw acc= 58.8%, forg= -0.4%| TAg acc= 42.1%, forg= 15.8% <<<
>>> Test on task  1 : loss=13.872 | TAw acc= 53.9%, forg= -1.3%| TAg acc= 32.7%, forg=  7.4% <<<
>>> Test on task  2 : loss=19.116 | TAw acc= 44.9%, forg= -0.2%| TAg acc= 22.9%, forg=  4.2% <<<
>>> Test on task  3 : loss=19.168 | TAw acc= 50.6%, forg=  0.0%| TAg acc= 26.9%, forg=  0.0% <<<
Save at ../results/cifar100_icarl
************************************************************************************************************
TAw Acc
	 57.9%   0.0%   0.0%   0.0% 	Avg.: 57.9% 
	 58.2%  52.0%   0.0%   0.0% 	Avg.: 55.1% 
	 58.4%  52.6%  44.7%   0.0% 	Avg.: 51.9% 
	 58.8%  53.9%  44.9%  50.6% 	Avg.: 52.1% 
************************************************************************************************************
TAg Acc
	 57.9%   0.0%   0.0%   0.0% 	Avg.: 57.9% 
	 50.5%  40.2%   0.0%   0.0% 	Avg.: 45.3% 
	 46.0%  36.0%  27.1%   0.0% 	Avg.: 36.4% 
	 42.1%  32.7%  22.9%  26.9% 	Avg.: 31.2% 
************************************************************************************************************
TAw Forg
	  0.0%   0.0%   0.0%   0.0% 
	 -0.4%   0.0%   0.0%   0.0% 	Avg.: -0.4% 
	 -0.2%  -0.6%   0.0%   0.0% 	Avg.: -0.4% 
	 -0.4%  -1.3%  -0.2%   0.0% 	Avg.: -0.6% 
************************************************************************************************************
TAg Forg
	  0.0%   0.0%   0.0%   0.0% 
	  7.4%   0.0%   0.0%   0.0% 	Avg.:  7.4% 
	 11.8%   4.2%   0.0%   0.0% 	Avg.:  8.0% 
	 15.8%   7.4%   4.2%   0.0% 	Avg.:  9.1% 
************************************************************************************************************
[Elapsed time = 0.5 h]
Done!
